source,metric,occ_level,stem_group,stem_class,occ_code_raw,geo_country,geo_region,period,value,unit,snapshot,country,region,company,title,created
bls,employment,occupation,ICT,core,SOC:15-0000,US,AL,2025-Q2,57370.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,AL,2025-Q2,49580.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,AL,2025-Q2,14570.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,AR,2025-Q2,27920.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,AR,2025-Q2,13240.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,AR,2025-Q2,7800.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,AZ,2025-Q2,106120.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,AZ,2025-Q2,53130.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,AZ,2025-Q2,23520.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,CA,2025-Q2,717740.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,CA,2025-Q2,327600.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,CA,2025-Q2,206700.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,CO,2025-Q2,136010.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,CO,2025-Q2,72990.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,CO,2025-Q2,35940.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,CT,2025-Q2,48210.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,CT,2025-Q2,35800.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,CT,2025-Q2,12940.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,DC,2025-Q2,43050.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,DC,2025-Q2,11790.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,DC,2025-Q2,17790.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,DE,2025-Q2,14490.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,DE,2025-Q2,5580.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,DE,2025-Q2,6150.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,FL,2025-Q2,301040.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,FL,2025-Q2,127160.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,FL,2025-Q2,55480.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,GA,2025-Q2,170620.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,GA,2025-Q2,66760.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,GA,2025-Q2,33250.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,HI,2025-Q2,12220.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,HI,2025-Q2,9270.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,HI,2025-Q2,7530.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,IA,2025-Q2,38250.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,IA,2025-Q2,20980.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,IA,2025-Q2,14290.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,ID,2025-Q2,19570.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,ID,2025-Q2,15160.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,ID,2025-Q2,12580.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,IL,2025-Q2,182560.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,IL,2025-Q2,80480.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,IL,2025-Q2,46560.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,IN,2025-Q2,67640.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,IN,2025-Q2,52160.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,IN,2025-Q2,27030.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,KS,2025-Q2,37910.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,KS,2025-Q2,26030.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,KS,2025-Q2,12580.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,KY,2025-Q2,39210.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,KY,2025-Q2,27580.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,KY,2025-Q2,13790.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,LA,2025-Q2,26330.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,LA,2025-Q2,30350.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,LA,2025-Q2,15350.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,MA,2025-Q2,153860.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,MA,2025-Q2,79140.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,MA,2025-Q2,78090.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,MD,2025-Q2,139610.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,MD,2025-Q2,53510.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,MD,2025-Q2,48980.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,ME,2025-Q2,15000.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,ME,2025-Q2,10580.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,ME,2025-Q2,5640.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,MI,2025-Q2,126780.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,MI,2025-Q2,130140.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,MI,2025-Q2,34260.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,MN,2025-Q2,95850.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,MN,2025-Q2,57670.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,MN,2025-Q2,32040.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,MO,2025-Q2,88550.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,MO,2025-Q2,38010.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,MO,2025-Q2,22860.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,MS,2025-Q2,15920.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,MS,2025-Q2,14360.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,MS,2025-Q2,8200.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,MT,2025-Q2,9460.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,MT,2025-Q2,8190.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,MT,2025-Q2,8860.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,NC,2025-Q2,195720.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,NC,2025-Q2,79670.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,NC,2025-Q2,54090.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,ND,2025-Q2,6920.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,ND,2025-Q2,6030.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,ND,2025-Q2,4630.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,NE,2025-Q2,31220.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,NE,2025-Q2,13200.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,NE,2025-Q2,9410.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,NH,2025-Q2,25440.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,NH,2025-Q2,14300.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,NH,2025-Q2,5990.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,NJ,2025-Q2,154820.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,NJ,2025-Q2,48430.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,NJ,2025-Q2,41540.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,NM,2025-Q2,20520.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,NM,2025-Q2,27170.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,NM,2025-Q2,10050.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,NV,2025-Q2,29810.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,NV,2025-Q2,18700.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,NV,2025-Q2,11020.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,NY,2025-Q2,314780.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,NY,2025-Q2,107050.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,NY,2025-Q2,84540.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,OH,2025-Q2,151340.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,OH,2025-Q2,103420.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,OH,2025-Q2,41950.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,OK,2025-Q2,40490.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,OK,2025-Q2,25010.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,OK,2025-Q2,12020.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,OR,2025-Q2,63890.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,OR,2025-Q2,42050.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,OR,2025-Q2,23810.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,PA,2025-Q2,181360.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,PA,2025-Q2,91260.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,PA,2025-Q2,59660.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,RI,2025-Q2,16390.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,RI,2025-Q2,9230.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,RI,2025-Q2,4290.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,SC,2025-Q2,57250.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,SC,2025-Q2,46240.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,SC,2025-Q2,16650.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,SD,2025-Q2,9670.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,SD,2025-Q2,6560.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,SD,2025-Q2,4700.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,TN,2025-Q2,82790.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,TN,2025-Q2,45090.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,TN,2025-Q2,22100.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,TX,2025-Q2,511360.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,TX,2025-Q2,249090.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,TX,2025-Q2,109140.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,UT,2025-Q2,73370.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,UT,2025-Q2,35230.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,UT,2025-Q2,16790.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,VA,2025-Q2,248190.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,VA,2025-Q2,76470.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,VA,2025-Q2,43270.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,VT,2025-Q2,7720.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,VT,2025-Q2,5630.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,VT,2025-Q2,3240.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,WA,2025-Q2,239720.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,WA,2025-Q2,78360.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,WA,2025-Q2,46720.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,WI,2025-Q2,81570.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,WI,2025-Q2,50930.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,WI,2025-Q2,26220.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,WV,2025-Q2,14520.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,WV,2025-Q2,9590.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,WV,2025-Q2,7300.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ICT,core,SOC:15-0000,US,WY,2025-Q2,4430.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,ENG,core,SOC:17-0000,US,WY,2025-Q2,4660.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
bls,employment,occupation,SCI,core,SOC:19-0000,US,WY,2025-Q2,4410.0,persons,2026-07-09T21:38:03.101671+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,AT,,2023,116.8,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,AT,,2024,116.9,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,AT,,2025,128.1,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,,AT1,2023,65.6,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,,AT1,2024,65.0,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,,AT1,2025,67.9,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,,AT2,2023,21.5,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,,AT2,2024,22.5,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,,AT2,2025,24.9,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,,AT3,2023,29.7,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,,AT3,2024,29.3,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,,AT3,2025,35.4,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,BA,,2023,18.6,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,BA,,2024,18.7,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,BA,,2025,17.5,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,BE,,2023,141.8,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,BE,,2024,156.0,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,BE,,2025,167.9,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,,BE1,2023,17.6,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,,BE1,2024,20.5,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,,BE1,2025,25.6,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,,BE2,2023,89.3,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,,BE2,2024,101.7,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,,BE2,2025,109.3,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,,BE3,2023,34.9,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,,BE3,2024,33.9,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,,BE3,2025,33.1,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,BG,,2023,92.0,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,BG,,2024,94.1,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,BG,,2025,97.4,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,,BG3,2023,12.5,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,,BG3,2024,14.2,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,,BG3,2025,17.0,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,,BG4,2023,79.5,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,,BG4,2024,80.0,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,,BG4,2025,80.4,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,CH,,2023,158.5,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,CH,,2024,166.2,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,CH,,2025,163.3,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,,CH0,2023,158.5,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,,CH0,2024,166.2,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,,CH0,2025,163.3,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,CY,,2023,17.1,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,CY,,2024,14.6,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,CY,,2025,14.3,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
eurostat_htec,employment,occupation,HRST,,HTEC:HTC/OC2,,CY0,2023,17.1,thousands,2026-07-09T21:55:12.584202+00:00,,,,,
